Year,Month,Day,Hours,Minute,Second,WeekDay,Timestamp,JourneyPatternID,VehicleJourneyID,StopID,Temperature (C),Visibility (km),Wind Speed (km/h),Cumulative Time Taken,StopSeq
2013,1,24,10,20,36,3,1359022836,10001,4627,49,3,7,7.4,1217,17
2013,1,24,10,22,37,3,1359022957,10001,4627,50,3,7,7.4,1338,18
2013,1,24,10,23,42,3,1359023022,10001,4627,51,3,7,7.4,1403,19
2013,1,24,10,24,57,3,1359023097,10001,4627,52,3,7,7.4,1478,20
2013,1,24,10,26,59,3,1359023219,10001,4627,265,3,7,7.4,1600,21
2013,1,24,10,31,14,3,1359023474,10001,4627,271,3,7,7.4,1855,22
2013,1,24,10,35,34,3,1359023734,10001,4627,340,3,7,7.4,2115,23
2013,1,24,10,39,17,3,1359023957,10001,4627,350,3,7,7.4,2338,24
2013,1,24,10,41,36,3,1359024096,10001,4627,351,3,7,7.4,2477,25
2013,1,24,10,43,21,3,1359024201,10001,4627,352,3,7,7.4,2582,26
2013,1,24,10,43,56,3,1359024236,10001,4627,353,3,7,7.4,2617,27
2013,1,24,10,45,26,3,1359024326,10001,4627,354,3,7,7.4,2707,28
2013,1,24,10,48,2,3,1359024482,10001,4627,356,3,7,7.4,2863,30
2013,1,24,10,50,16,3,1359024616,10001,4627,390,3,7,7.4,2997,32
2013,1,24,10,51,17,3,1359024677,10001,4627,372,3,7,7.4,3058,33
2013,1,24,10,52,16,3,1359024736,10001,4627,373,3,7,7.4,3117,34
2013,1,24,10,53,16,3,1359024796,10001,4627,374,3,7,7.4,3177,35
2013,1,24,10,56,37,3,1359024997,10001,4627,2804,3,7,7.4,3378,37
2013,1,24,10,57,54,3,1359025074,10001,4627,377,3,7,7.4,3455,39
2013,1,24,10,19,48,3,1359022788,10001,4608,226,3,7,7.4,0,0
2013,1,24,10,21,48,3,1359022908,10001,4608,227,3,7,7.4,120,3
2013,1,24,10,24,7,3,1359023047,10001,4608,231,3,7,7.4,259,5
2013,1,24,10,26,10,3,1359023170,10001,4608,1642,3,7,7.4,382,7
2013,1,24,10,33,30,3,1359023610,10001,4608,4432,3,7,7.4,822,10
2013,1,24,10,35,10,3,1359023710,10001,4608,119,3,7,7.4,922,11
2013,1,24,10,39,48,3,1359023988,10001,4608,49,3,7,7.4,1200,17
2013,1,24,10,42,29,3,1359024149,10001,4608,52,3,7,7.4,1361,20
2013,1,24,10,44,27,3,1359024267,10001,4608,265,3,7,7.4,1479,21
2013,1,24,10,49,6,3,1359024546,10001,4608,271,3,7,7.4,1758,22
2013,1,24,10,53,34,3,1359024814,10001,4608,340,3,7,7.4,2026,23
2013,1,24,10,56,49,3,1359025009,10001,4608,351,3,7,7.4,2221,25
2013,1,24,10,59,33,3,1359025173,10001,4608,353,3,7,7.4,2385,27
2013,1,24,11,1,8,3,1359025268,10001,4608,354,4,10,11.1,2480,28
2013,1,24,11,2,26,3,1359025346,10001,4608,355,4,10,11.1,2558,29
2013,1,24,11,5,6,3,1359025506,10001,4608,357,4,10,11.1,2718,31
2013,1,24,10,40,44,3,1359024044,10001,4665,226,3,7,7.4,0,0
2013,1,24,10,42,45,3,1359024165,10001,4665,229,3,7,7.4,121,2
2013,1,24,10,50,3,3,1359024603,10001,4665,213,3,7,7.4,559,8
2013,1,24,10,55,50,3,1359024950,10001,4665,4432,3,7,7.4,906,10
2013,1,24,10,57,25,3,1359025045,10001,4665,119,3,7,7.4,1001,11
2013,1,24,10,59,25,3,1359025165,10001,4665,45,3,7,7.4,1121,13
2013,1,24,11,0,45,3,1359025245,10001,4665,46,4,10,11.1,1201,14
2013,1,24,11,2,26,3,1359025346,10001,4665,47,4,10,11.1,1302,15
2013,1,24,11,3,23,3,1359025403,10001,4665,48,4,10,11.1,1359,16
2013,1,24,11,4,45,3,1359025485,10001,4665,49,4,10,11.1,1441,17
2013,1,24,11,6,3,3,1359025563,10001,4665,50,4,10,11.1,1519,18
2013,1,24,11,6,48,3,1359025608,10001,4665,51,4,10,11.1,1564,19
2013,1,24,11,9,44,3,1359025784,10001,4665,265,4,10,11.1,1740,21
2013,1,24,11,12,45,3,1359025965,10001,4665,271,4,10,11.1,1921,22
2013,1,24,11,16,24,3,1359026184,10001,4665,340,4,10,13,2140,23
2013,1,24,11,19,5,3,1359026345,10001,4665,350,4,10,13,2301,24
2013,1,24,11,21,46,3,1359026506,10001,4665,351,4,10,13,2462,25
2013,1,24,11,23,26,3,1359026606,10001,4665,352,4,10,13,2562,26
2013,1,24,11,24,44,3,1359026684,10001,4665,353,4,10,13,2640,27
2013,1,24,11,26,4,3,1359026764,10001,4665,354,4,10,13,2720,28
2013,1,24,11,27,32,3,1359026852,10001,4665,355,4,10,13,2808,29
2013,1,24,11,28,47,3,1359026927,10001,4665,356,4,10,13,2883,30
2013,1,24,11,30,3,3,1359027003,10001,4665,357,4,10,13,2959,31
2013,1,24,11,33,29,3,1359027209,10001,4665,374,4,10,13,3165,35
2013,1,24,11,0,15,3,1359025215,10001,4646,226,4,10,11.1,0,0
2013,1,24,11,5,16,3,1359025516,10001,4646,231,4,10,11.1,301,5
2013,1,24,11,8,15,3,1359025695,10001,4646,213,4,10,11.1,480,8
2013,1,24,11,12,33,3,1359025953,10001,4646,119,4,10,11.1,738,11
2013,1,24,11,14,17,3,1359026057,10001,4646,45,4,10,11.1,842,13
2013,1,24,11,15,57,3,1359026157,10001,4646,46,4,10,11.1,942,14
2013,1,24,11,17,53,3,1359026273,10001,4646,49,4,10,13,1058,17
2013,1,24,11,21,54,3,1359026514,10001,4646,265,4,10,13,1299,21
2013,1,24,11,24,32,3,1359026672,10001,4646,271,4,10,13,1457,22
2013,1,24,11,28,31,3,1359026911,10001,4646,340,4,10,13,1696,23
2013,1,24,11,30,46,3,1359027046,10001,4646,350,4,10,13,1831,24
2013,1,24,11,33,10,3,1359027190,10001,4646,352,4,10,13,1975,26
2013,1,24,11,34,12,3,1359027252,10001,4646,353,4,10,13,2037,27
2013,1,24,11,34,45,3,1359027285,10001,4646,354,4,10,13,2070,28
2013,1,24,11,35,47,3,1359027347,10001,4646,355,4,10,13,2132,29
2013,1,24,11,39,29,3,1359027569,10001,4646,357,4,10,13,2354,31
2013,1,24,11,41,28,3,1359027688,10001,4646,372,4,10,13,2473,33
2013,1,24,11,42,24,3,1359027744,10001,4646,373,4,10,13,2529,34
2013,1,24,11,43,4,3,1359027784,10001,4646,374,4,10,13,2569,35
2013,1,24,11,49,38,3,1359028178,10001,4646,380,4,10,13,2963,41
2013,1,24,11,20,4,3,1359026404,10001,4679,226,4,10,13,0,0
2013,1,24,11,31,43,3,1359027103,10001,4679,4432,4,10,13,699,10
2013,1,24,11,34,43,3,1359027283,10001,4679,45,4,10,13,879,13
2013,1,24,11,36,23,3,1359027383,10001,4679,47,4,10,13,979,15
2013,1,24,11,37,41,3,1359027461,10001,4679,48,4,10,13,1057,16
2013,1,24,11,40,43,3,1359027643,10001,4679,51,4,10,13,1239,19
2013,1,24,11,43,2,3,1359027782,10001,4679,265,4,10,13,1378,21
2013,1,24,11,45,44,3,1359027944,10001,4679,271,4,10,13,1540,22
2013,1,24,11,49,29,3,1359028169,10001,4679,340,4,10,13,1765,23
2013,1,24,11,53,23,3,1359028403,10001,4679,354,4,10,13,1999,28
2013,1,24,11,55,27,3,1359028527,10001,4679,356,4,10,13,2123,30
2013,1,24,11,58,25,3,1359028705,10001,4679,390,4,10,13,2301,32
2013,1,24,12,0,3,3,1359028803,10001,4679,374,4,20,14.4,2399,35
2013,1,24,12,3,26,3,1359029006,10001,4679,2804,4,20,14.4,2602,37
2013,1,24,12,4,54,3,1359029094,10001,4679,377,4,20,14.4,2690,39
2013,1,24,12,9,29,3,1359029369,10001,4679,380,4,20,14.4,2965,41
2013,1,24,11,40,2,3,1359027602,10001,4697,226,4,10,13,0,0
2013,1,24,11,42,7,3,1359027727,10001,4697,227,4,10,13,125,3
2013,1,24,11,44,40,3,1359027880,10001,4697,231,4,10,13,278,5
2013,1,24,11,52,46,3,1359028366,10001,4697,44,4,10,13,764,12
2013,1,24,11,56,28,3,1359028588,10001,4697,48,4,10,13,986,16
2013,1,24,11,57,28,3,1359028648,10001,4697,49,4,10,13,1046,17
2013,1,24,11,59,28,3,1359028768,10001,4697,50,4,10,13,1166,18
2013,1,24,12,3,30,3,1359029010,10001,4697,265,4,20,14.4,1408,21
2013,1,24,12,11,7,3,1359029467,10001,4697,340,4,20,14.4,1865,23
2013,1,24,12,13,46,3,1359029626,10001,4697,351,4,20,14.4,2024,25
2013,1,24,12,14,25,3,1359029665,10001,4697,352,4,20,14.4,2063,26
2013,1,24,12,16,8,3,1359029768,10001,4697,353,4,10,13,2166,27
2013,1,24,12,16,50,3,1359029810,10001,4697,354,4,10,13,2208,28
2013,1,24,12,19,30,3,1359029970,10001,4697,356,4,10,13,2368,30
2013,1,24,12,20,46,3,1359030046,10001,4697,357,4,10,13,2444,31
2013,1,24,12,23,8,3,1359030188,10001,4697,390,4,10,13,2586,32
2013,1,24,12,24,46,3,1359030286,10001,4697,374,4,10,13,2684,35
2013,1,24,12,31,53,3,1359030713,10001,4697,380,4,10,13,3111,41
2013,1,24,12,0,3,3,1359028803,10001,4629,226,4,20,14.4,0,0
2013,1,24,12,3,5,3,1359028985,10001,4629,227,4,20,14.4,182,3
2013,1,24,12,6,3,3,1359029163,10001,4629,1641,4,20,14.4,360,6
2013,1,24,12,12,41,3,1359029561,10001,4629,44,4,20,14.4,758,12
2013,1,24,12,14,2,3,1359029642,10001,4629,45,4,20,14.4,839,13
2013,1,24,12,15,43,3,1359029743,10001,4629,46,4,20,14.4,940,14
2013,1,24,12,18,6,3,1359029886,10001,4629,47,4,10,13,1083,15
2013,1,24,12,19,26,3,1359029966,10001,4629,48,4,10,13,1163,16
2013,1,24,12,21,4,3,1359030064,10001,4629,49,4,10,13,1261,17
2013,1,24,12,22,22,3,1359030142,10001,4629,50,4,10,13,1339,18
2013,1,24,12,23,3,3,1359030183,10001,4629,51,4,10,13,1380,19
2013,1,24,12,24,43,3,1359030283,10001,4629,52,4,10,13,1480,20
2013,1,24,12,28,2,3,1359030482,10001,4629,271,4,10,13,1679,22
2013,1,24,12,31,47,3,1359030707,10001,4629,340,4,10,13,1904,23
2013,1,24,12,35,22,3,1359030922,10001,4629,350,4,10,13,2119,24
2013,1,24,12,37,2,3,1359031022,10001,4629,351,4,10,13,2219,25
2013,1,24,12,38,45,3,1359031125,10001,4629,352,4,10,13,2322,26
2013,1,24,12,40,24,3,1359031224,10001,4629,354,4,10,13,2421,28
2013,1,24,12,43,36,3,1359031416,10001,4629,356,4,10,13,2613,30
2013,1,24,12,44,43,3,1359031483,10001,4629,357,4,10,13,2680,31
2013,1,24,12,46,3,3,1359031563,10001,4629,390,4,10,13,2760,32
2013,1,24,12,48,25,3,1359031705,10001,4629,374,4,10,13,2902,35
2013,1,24,12,52,30,3,1359031950,10001,4629,377,4,10,13,3147,39
2013,1,24,12,53,28,3,1359032008,10001,4629,378,4,10,13,3205,40
2013,1,24,12,20,5,3,1359030005,10001,4610,226,4,10,13,0,0
2013,1,24,12,22,28,3,1359030148,10001,4610,227,4,10,13,143,3
2013,1,24,12,24,46,3,1359030286,10001,4610,231,4,10,13,281,5
2013,1,24,12,29,33,3,1359030573,10001,4610,4432,4,10,13,568,10
2013,1,24,12,31,13,3,1359030673,10001,4610,119,4,10,13,668,11
2013,1,24,12,32,35,3,1359030755,10001,4610,44,4,10,13,750,12
2013,1,24,12,33,32,3,1359030812,10001,4610,45,4,10,13,807,13
2013,1,24,12,35,12,3,1359030912,10001,4610,46,4,10,13,907,14
2013,1,24,12,37,20,3,1359031040,10001,4610,48,4,10,13,1035,16
2013,1,24,12,39,17,3,1359031157,10001,4610,49,4,10,13,1152,17
2013,1,24,12,40,32,3,1359031232,10001,4610,50,4,10,13,1227,18
2013,1,24,12,41,56,3,1359031316,10001,4610,51,4,10,13,1311,19
2013,1,24,12,42,30,3,1359031350,10001,4610,52,4,10,13,1345,20
2013,1,24,12,44,33,3,1359031473,10001,4610,265,4,10,13,1468,21
2013,1,24,12,47,42,3,1359031662,10001,4610,271,4,10,13,1657,22
2013,1,24,12,51,56,3,1359031916,10001,4610,340,4,10,13,1911,23
2013,1,24,12,56,51,3,1359032211,10001,4610,352,4,10,13,2206,26
2013,1,24,12,58,9,3,1359032289,10001,4610,353,4,10,13,2284,27
2013,1,24,12,59,13,3,1359032353,10001,4610,354,4,10,13,2348,28
2013,1,24,13,1,9,3,1359032469,10001,4610,356,4,10,11.1,2464,30
2013,1,24,13,2,13,3,1359032533,10001,4610,357,4,10,11.1,2528,31
2013,1,24,13,3,50,3,1359032630,10001,4610,372,4,10,11.1,2625,33
2013,1,24,13,4,30,3,1359032670,10001,4610,373,4,10,11.1,2665,34
2013,1,24,13,5,8,3,1359032708,10001,4610,374,4,10,11.1,2703,35
2013,1,24,13,9,6,3,1359032946,10001,4610,2804,4,10,11.1,2941,37
2013,1,24,13,12,21,3,1359033141,10001,4610,380,4,10,11.1,3136,41
2013,1,24,12,41,29,3,1359031289,10001,4667,226,4,10,13,0,0
2013,1,24,12,42,39,3,1359031359,10001,4667,229,4,10,13,70,2
2013,1,24,12,44,29,3,1359031469,10001,4667,231,4,10,13,180,5
2013,1,24,12,47,27,3,1359031647,10001,4667,213,4,10,13,358,8
2013,1,24,12,49,5,3,1359031745,10001,4667,214,4,10,13,456,9
2013,1,24,12,49,52,3,1359031792,10001,4667,4432,4,10,13,503,10
2013,1,24,12,54,5,3,1359032045,10001,4667,45,4,10,13,756,13
2013,1,24,12,55,45,3,1359032145,10001,4667,47,4,10,13,856,15
2013,1,24,12,56,45,3,1359032205,10001,4667,48,4,10,13,916,16
2013,1,24,12,58,9,3,1359032289,10001,4667,49,4,10,13,1000,17
2013,1,24,13,0,26,3,1359032426,10001,4667,52,4,10,11.1,1137,20
2013,1,24,13,2,42,3,1359032562,10001,4667,265,4,10,11.1,1273,21
2013,1,24,13,5,44,3,1359032744,10001,4667,271,4,10,11.1,1455,22
2013,1,24,13,9,25,3,1359032965,10001,4667,340,4,10,11.1,1676,23
2013,1,24,13,12,23,3,1359033143,10001,4667,350,4,10,11.1,1854,24
2013,1,24,13,17,4,3,1359033424,10001,4667,353,4,10,11.1,2135,27
2013,1,24,13,17,44,3,1359033464,10001,4667,354,4,10,11.1,2175,28
2013,1,24,13,20,44,3,1359033644,10001,4667,356,4,10,11.1,2355,30
2013,1,24,13,22,3,3,1359033723,10001,4667,357,4,10,11.1,2434,31
2013,1,24,13,25,49,3,1359033949,10001,4667,374,4,10,11.1,2660,35
2013,1,24,13,29,3,3,1359034143,10001,4667,377,4,10,11.1,2854,39
2013,1,24,13,31,32,3,1359034292,10001,4667,380,4,10,11.1,3003,41
2013,1,24,13,0,46,3,1359032446,10001,4648,226,4,10,11.1,0,0
2013,1,24,13,3,27,3,1359032607,10001,4648,227,4,10,11.1,161,3
2013,1,24,13,8,6,3,1359032886,10001,4648,1642,4,10,11.1,440,7
2013,1,24,13,9,8,3,1359032948,10001,4648,213,4,10,11.1,502,8
2013,1,24,13,13,8,3,1359033188,10001,4648,119,4,10,11.1,742,11
2013,1,24,13,19,49,3,1359033589,10001,4648,51,4,10,11.1,1143,19
2013,1,24,13,24,1,3,1359033841,10001,4648,265,4,10,11.1,1395,21
2013,1,24,13,27,24,3,1359034044,10001,4648,271,4,10,11.1,1598,22
2013,1,24,13,30,22,3,1359034222,10001,4648,340,4,10,11.1,1776,23
2013,1,24,13,34,43,3,1359034483,10001,4648,351,4,10,11.1,2037,25
2013,1,24,13,36,27,3,1359034587,10001,4648,352,4,10,11.1,2141,26
2013,1,24,13,38,2,3,1359034682,10001,4648,353,4,10,11.1,2236,27
2013,1,24,13,38,36,3,1359034716,10001,4648,354,4,10,11.1,2270,28
2013,1,24,13,39,41,3,1359034781,10001,4648,355,4,10,11.1,2335,29
2013,1,24,13,42,4,3,1359034924,10001,4648,356,4,10,11.1,2478,30
2013,1,24,13,45,1,3,1359035101,10001,4648,372,4,10,11.1,2655,33
2013,1,24,13,46,1,3,1359035161,10001,4648,374,4,10,11.1,2715,35
2013,1,24,13,49,42,3,1359035382,10001,4648,377,4,10,11.1,2936,39
2013,1,24,13,53,1,3,1359035581,10001,4648,380,4,10,11.1,3135,41
2013,1,24,13,22,23,3,1359033743,10001,4681,226,4,10,11.1,0,0
2013,1,24,13,23,44,3,1359033824,10001,4681,229,4,10,11.1,81,2
2013,1,24,13,27,24,3,1359034044,10001,4681,231,4,10,11.1,301,5
2013,1,24,13,29,46,3,1359034186,10001,4681,213,4,10,11.1,443,8
2013,1,24,13,34,12,3,1359034452,10001,4681,45,4,10,11.1,709,13
2013,1,24,13,36,39,3,1359034599,10001,4681,48,4,10,11.1,856,16
2013,1,24,13,38,33,3,1359034713,10001,4681,49,4,10,11.1,970,17
2013,1,24,13,40,33,3,1359034833,10001,4681,52,4,10,11.1,1090,20
2013,1,24,13,42,12,3,1359034932,10001,4681,265,4,10,11.1,1189,21
2013,1,24,13,44,29,3,1359035069,10001,4681,271,4,10,11.1,1326,22
2013,1,24,13,49,29,3,1359035369,10001,4681,340,4,10,11.1,1626,23
2013,1,24,13,52,9,3,1359035529,10001,4681,350,4,10,11.1,1786,24
2013,1,24,13,54,15,3,1359035655,10001,4681,351,4,10,11.1,1912,25
2013,1,24,13,55,12,3,1359035712,10001,4681,352,4,10,11.1,1969,26
2013,1,24,13,57,10,3,1359035830,10001,4681,354,4,10,11.1,2087,28
2013,1,24,13,59,41,3,1359035981,10001,4681,356,4,10,11.1,2238,30
2013,1,24,14,0,49,3,1359036049,10001,4681,357,5,9,16.7,2306,31
2013,1,24,14,2,32,3,1359036152,10001,4681,390,5,9,16.7,2409,32
2013,1,24,14,4,34,3,1359036274,10001,4681,374,5,9,16.7,2531,35
2013,1,24,14,10,17,3,1359036617,10001,4681,380,5,9,16.7,2874,41
2013,1,24,13,43,25,3,1359035005,10001,4699,226,4,10,11.1,0,0
2013,1,24,13,45,15,3,1359035115,10001,4699,227,4,10,11.1,110,3
2013,1,24,13,49,11,3,1359035351,10001,4699,1642,4,10,11.1,346,7
2013,1,24,13,51,27,3,1359035487,10001,4699,213,4,10,11.1,482,8
2013,1,24,13,57,8,3,1359035828,10001,4699,47,4,10,11.1,823,15
2013,1,24,13,58,9,3,1359035889,10001,4699,48,4,10,11.1,884,16
2013,1,24,14,0,1,3,1359036001,10001,4699,49,5,9,16.7,996,17
2013,1,24,14,1,6,3,1359036066,10001,4699,50,5,9,16.7,1061,18
2013,1,24,14,3,24,3,1359036204,10001,4699,52,5,9,16.7,1199,20
2013,1,24,14,6,23,3,1359036383,10001,4699,265,5,9,16.7,1378,21
2013,1,24,14,7,41,3,1359036461,10001,4699,271,5,9,16.7,1456,22
2013,1,24,14,10,21,3,1359036621,10001,4699,340,5,9,16.7,1616,23
2013,1,24,14,12,25,3,1359036745,10001,4699,350,5,9,16.7,1740,24
2013,1,24,14,14,46,3,1359036886,10001,4699,352,5,9,16.7,1881,26
2013,1,24,14,18,42,3,1359037122,10001,4699,356,4,9,11.1,2117,30
2013,1,24,14,19,46,3,1359037186,10001,4699,357,4,9,11.1,2181,31
2013,1,24,14,21,25,3,1359037285,10001,4699,372,4,9,11.1,2280,33
2013,1,24,14,22,25,3,1359037345,10001,4699,374,4,9,11.1,2340,35
2013,1,24,14,25,2,3,1359037502,10001,4699,2804,4,9,11.1,2497,37
2013,1,24,14,28,38,3,1359037718,10001,4699,380,4,9,11.1,2713,41
2013,1,24,14,1,25,3,1359036085,10001,4631,226,5,9,16.7,0,0
2013,1,24,14,2,44,3,1359036164,10001,4631,229,5,9,16.7,79,2
2013,1,24,14,5,41,3,1359036341,10001,4631,231,5,9,16.7,256,5
2013,1,24,14,11,41,3,1359036701,10001,4631,214,5,9,16.7,616,9
2013,1,24,14,12,44,3,1359036764,10001,4631,4432,5,9,16.7,679,10
2013,1,24,14,16,22,3,1359036982,10001,4631,45,4,9,11.1,897,13
2013,1,24,14,18,4,3,1359037084,10001,4631,47,4,9,11.1,999,15
2013,1,24,14,20,46,3,1359037246,10001,4631,49,4,9,11.1,1161,17
2013,1,24,14,22,4,3,1359037324,10001,4631,50,4,9,11.1,1239,18
2013,1,24,14,24,42,3,1359037482,10001,4631,52,4,9,11.1,1397,20
2013,1,24,14,28,4,3,1359037684,10001,4631,265,4,9,11.1,1599,21
2013,1,24,14,31,3,3,1359037863,10001,4631,271,4,9,11.1,1778,22
2013,1,24,14,34,9,3,1359038049,10001,4631,340,4,9,11.1,1964,23
2013,1,24,14,38,14,3,1359038294,10001,4631,351,4,9,11.1,2209,25
2013,1,24,14,39,7,3,1359038347,10001,4631,352,4,9,11.1,2262,26
2013,1,24,14,41,24,3,1359038484,10001,4631,354,4,9,11.1,2399,28
2013,1,24,14,42,21,3,1359038541,10001,4631,355,4,9,11.1,2456,29
2013,1,24,14,44,25,3,1359038665,10001,4631,356,4,9,11.1,2580,30
2013,1,24,14,46,3,3,1359038763,10001,4631,357,4,9,11.1,2678,31
2013,1,24,14,49,26,3,1359038966,10001,4631,374,4,9,11.1,2881,35
2013,1,24,14,56,3,3,1359039363,10001,4631,380,4,9,11.1,3278,41
2013,1,24,14,18,48,3,1359037128,10001,4612,226,4,9,11.1,0,0
2013,1,24,14,22,55,3,1359037375,10001,4612,231,4,9,11.1,247,5
2013,1,24,14,24,50,3,1359037490,10001,4612,1642,4,9,11.1,362,7
2013,1,24,14,26,49,3,1359037609,10001,4612,213,4,9,11.1,481,8
2013,1,24,14,28,28,3,1359037708,10001,4612,4432,4,9,11.1,580,10
2013,1,24,14,30,50,3,1359037850,10001,4612,44,4,9,11.1,722,12
2013,1,24,14,31,52,3,1359037912,10001,4612,45,4,9,11.1,784,13
2013,1,24,14,34,31,3,1359038071,10001,4612,47,4,9,11.1,943,15
2013,1,24,14,35,17,3,1359038117,10001,4612,48,4,9,11.1,989,16
2013,1,24,14,38,10,3,1359038290,10001,4612,51,4,9,11.1,1162,19
2013,1,24,14,39,53,3,1359038393,10001,4612,265,4,9,11.1,1265,21
2013,1,24,14,42,52,3,1359038572,10001,4612,271,4,9,11.1,1444,22
2013,1,24,14,45,51,3,1359038751,10001,4612,340,4,9,11.1,1623,23
2013,1,24,14,48,10,3,1359038890,10001,4612,350,4,9,11.1,1762,24
2013,1,24,14,50,32,3,1359039032,10001,4612,351,4,9,11.1,1904,25
2013,1,24,14,51,10,3,1359039070,10001,4612,352,4,9,11.1,1942,26
2013,1,24,14,53,9,3,1359039189,10001,4612,353,4,9,11.1,2061,27
2013,1,24,14,54,48,3,1359039288,10001,4612,355,4,9,11.1,2160,29
2013,1,24,14,56,11,3,1359039371,10001,4612,356,4,9,11.1,2243,30
2013,1,24,14,59,10,3,1359039550,10001,4612,390,4,9,11.1,2422,32
2013,1,24,15,0,10,3,1359039610,10001,4612,372,5,10,13,2482,33
2013,1,24,15,1,12,3,1359039672,10001,4612,374,5,10,13,2544,35
2013,1,24,15,6,25,3,1359039985,10001,4612,380,5,10,13,2857,41
2013,1,24,14,39,39,3,1359038379,10001,4669,226,4,9,11.1,0,0
2013,1,24,14,40,59,3,1359038459,10001,4669,229,4,9,11.1,80,2
2013,1,24,14,42,13,3,1359038533,10001,4669,230,4,9,11.1,154,4
2013,1,24,14,50,22,3,1359039022,10001,4669,45,4,9,11.1,643,13
2013,1,24,14,57,34,3,1359039454,10001,4669,265,4,9,11.1,1075,21
2013,1,24,14,59,13,3,1359039553,10001,4669,271,4,9,11.1,1174,22
2013,1,24,15,1,59,3,1359039719,10001,4669,340,5,10,13,1340,23
2013,1,24,15,4,58,3,1359039898,10001,4669,352,5,10,13,1519,26
2013,1,24,15,8,55,3,1359040135,10001,4669,356,5,10,13,1756,30
2013,1,24,15,11,52,3,1359040312,10001,4669,390,5,10,13,1933,32
2013,1,24,15,13,33,3,1359040413,10001,4669,374,5,10,13,2034,35
2013,1,24,15,14,53,3,1359040493,10001,4669,375,5,10,13,2114,36
2013,1,24,15,18,34,3,1359040714,10001,4669,378,5,9,14.8,2335,40
2013,1,24,15,40,45,3,1359042045,10001,4701,226,5,9,14.8,0,0
2013,1,24,15,44,25,3,1359042265,10001,4701,231,5,9,14.8,220,5
2013,1,24,15,46,25,3,1359042385,10001,4701,1641,5,9,14.8,340,6
2013,1,24,15,58,5,3,1359043085,10001,4701,49,5,9,14.8,1040,17
2013,1,24,16,0,45,3,1359043245,10001,4701,52,4,8,13,1200,20
2013,1,24,16,3,5,3,1359043385,10001,4701,265,4,8,13,1340,21
2013,1,24,16,6,24,3,1359043584,10001,4701,271,4,8,13,1539,22
2013,1,24,16,11,26,3,1359043886,10001,4701,350,4,8,13,1841,24
2013,1,24,16,13,5,3,1359043985,10001,4701,351,4,8,13,1940,25
2013,1,24,16,15,4,3,1359044104,10001,4701,352,4,8,13,2059,26
2013,1,24,16,16,46,3,1359044206,10001,4701,353,5,10,14.8,2161,27
2013,1,24,16,20,44,3,1359044444,10001,4701,356,5,10,14.8,2399,30
2013,1,24,16,23,45,3,1359044625,10001,4701,372,5,10,14.8,2580,33
2013,1,24,16,24,45,3,1359044685,10001,4701,374,5,10,14.8,2640,35
2013,1,24,16,31,53,3,1359045113,10001,4701,380,5,10,14.8,3068,41
2013,1,24,16,5,20,3,1359043520,10001,4633,226,4,8,13,0,0
2013,1,24,16,8,39,3,1359043719,10001,4633,231,4,8,13,199,5
2013,1,24,16,11,19,3,1359043879,10001,4633,213,4,8,13,359,8
2013,1,24,16,18,18,3,1359044298,10001,4633,47,5,10,14.8,778,15
2013,1,24,16,22,25,3,1359044545,10001,4633,51,5,10,14.8,1025,19
2013,1,24,16,29,7,3,1359044947,10001,4633,52,5,10,14.8,1427,20
2013,1,24,16,32,25,3,1359045145,10001,4633,265,5,10,14.8,1625,21
2013,1,24,16,35,28,3,1359045328,10001,4633,271,5,10,14.8,1808,22
2013,1,24,16,39,45,3,1359045585,10001,4633,340,5,10,14.8,2065,23
2013,1,24,16,43,25,3,1359045805,10001,4633,350,5,10,14.8,2285,24
2013,1,24,16,46,27,3,1359045987,10001,4633,351,5,10,14.8,2467,25
2013,1,24,16,48,48,3,1359046128,10001,4633,353,5,10,14.8,2608,27
2013,1,24,16,51,46,3,1359046306,10001,4633,355,5,10,14.8,2786,29
2013,1,24,16,53,27,3,1359046407,10001,4633,356,5,10,14.8,2887,30
2013,1,24,16,56,28,3,1359046588,10001,4633,390,5,10,14.8,3068,32
2013,1,24,16,57,26,3,1359046646,10001,4633,372,5,10,14.8,3126,33
2013,1,24,16,58,26,3,1359046706,10001,4633,373,5,10,14.8,3186,34
2013,1,24,16,59,5,3,1359046745,10001,4633,374,5,10,14.8,3225,35
2013,1,24,16,41,8,3,1359045668,10001,4671,226,5,10,14.8,0,0
2013,1,24,16,42,7,3,1359045727,10001,4671,228,5,10,14.8,59,1
2013,1,24,16,49,18,3,1359046158,10001,4671,213,5,10,14.8,490,8
2013,1,24,16,56,39,3,1359046599,10001,4671,48,5,10,14.8,931,16
2013,1,24,16,58,42,3,1359046722,10001,4671,49,5,10,14.8,1054,17
2013,1,24,17,0,41,3,1359046841,10001,4671,51,4,6,11.1,1173,19
2013,1,24,17,4,27,3,1359047067,10001,4671,265,4,6,11.1,1399,21
2013,1,24,17,6,48,3,1359047208,10001,4671,271,4,6,11.1,1540,22
2013,1,24,17,10,46,3,1359047446,10001,4671,340,4,6,11.1,1778,23
2013,1,24,17,13,47,3,1359047627,10001,4671,350,4,6,11.1,1959,24
2013,1,24,17,16,27,3,1359047787,10001,4671,351,4,7,9.3,2119,25
2013,1,24,17,17,7,3,1359047827,10001,4671,352,4,7,9.3,2159,26
